uuid,slug,name
11e81bcd-2543-dfa8-a515-a0369fe50396,k-flay,K.Flay
613a6fbc-18fd-11e9-b03d-549f35161576,jaani,Jaani
11e81bbd-8a17-29a4-9828-a0369fe50396,russell-dickerson,Russell Dickerson
11e81bc1-bece-8b16-9bbb-a0369fe50396,corinne-bailey-rae,Corinne Bailey Rae
11e81bc8-1062-c3d8-87d3-a0369fe50396,la-ley,La Ley
11e81bc9-a576-abe6-896d-a0369fe50396,andy-rivera,Andy Rivera
520f3e7a-c67b-11e8-868e-549f35141000,jubel,Jubel
ce59953e-88ce-4705-a8a5-f36e98789bad,marquinho-no-beat,Marquinho no Beat
11e83feb-f041-ee9c-9524-aa1c026db3d8,richy-mitch-the-coal-miners,Richy Mitch & The Coal Miners
11e81bc8-3e7c-703e-b271-a0369fe50396,michael-schulte,Michael Schulte
11e81bce-98cf-bd4c-a1a1-a0369fe50396,elevation-worship,Elevation Worship
11e81bc0-f111-24a4-8d79-a0369fe50396,suzanne-d-mello,Suzanne D'Mello
d3444dc0-2e0c-11e9-9f46-801844edfa71,laxmikant-pyarelal-2,Laxmikant–Pyarelal
11e81bbc-c960-06a4-ac47-a0369fe50396,stealers-wheel,Stealers Wheel
11e81bbb-f017-ac76-b566-a0369fe50396,huey-lewis-and-the-news,Huey Lewis and the News
7337d695-98c4-44e5-bbfb-362da7569386,vaultboy-2,vaultboy
11e81bce-d064-3a4e-af37-a0369fe50396,anand-raj-anand,Anand Raj Anand
11e81bc0-0427-ff50-aa43-a0369fe50396,ernest,Ernest
11e83fdf-e227-9570-9344-aa1c026db3d8,nadeem-shravan-1,Nadeem - Shravan
11e81bc9-9597-9398-92dd-a0369fe50396,young-dolph,Young Dolph
19edaba2-c1cc-11e8-bac1-525400009efb,dimelo-flow-2,Dimelo Flow
45a019e8-c1a3-11e8-bce3-525400009efb,luck-ra-1,Luck Ra
1383a750-b8f1-11e8-9fb3-525400009efb,aldo-trujillo,Aldo Trujillo
11e81bcc-ede6-804c-bd69-a0369fe50396,skepta,Skepta
11e81bc8-cb77-940a-9131-a0369fe50396,dadju,Dadju
11e81bbf-7e9e-fa5a-8756-a0369fe50396,manuel-medrano,Manuel Medrano
cd764858-1d19-44db-8c92-a326d0bd4072,ingratax,Ingratax
11e81bbb-6db7-68f2-a12a-a0369fe50396,modern-talking,Modern Talking
11e81bc7-11d2-8dbc-b744-a0369fe50396,loreen,Loreen
11e81bcc-b791-73da-b55b-a0369fe50396,the-national,The National
11e81bc0-2364-d33e-b260-a0369fe50396,alina-baraz,Alina Baraz
11e81bba-6246-4052-a997-a0369fe50396,shakthisree-gopalan,Shakthisree Gopalan
62efef68-ff89-11e8-9da0-00163ec5a2fb,surf-mesa,surf mesa
11e81bbc-7c38-a688-8137-a0369fe50396,julien-marchal,Julien Marchal
06bdbe62-ce71-11e8-ab0f-549f35141000,nina-chuba,Nina Chuba
11e81bbc-b181-b3a2-b405-a0369fe50396,megadeth,Megadeth
11e81bcd-2daf-0c8a-b214-a0369fe50396,nct-dream,NCT DREAM
447ee096-c63d-11e8-bbe9-549f35161576,nagalli,Nagalli
11e81bba-747e-e6f2-a571-a0369fe50396,vinai,Vinai
90408b3e-ead5-11e9-8869-549f35161576,salve-malak,Salve Malak
ce6b3dc4-d171-480b-9c49-75d2b520f9e3,raul-vega-1,Raul Vega
11e81bbd-ba39-819a-b7b0-a0369fe50396,pat-benatar,Pat Benatar
9c67d4e8-11f0-11ea-af30-e4434b16cb78,vaundy,Vaundy
11e81bd2-12a6-01aa-9240-a0369fe50396,jamiroquai,Jamiroquai
11e83fe0-d39f-86c4-99a1-aa1c026db3d8,antonio-vivaldi,Antonio Vivaldi
11e81bc0-3183-4b3a-99da-a0369fe50396,dhee,Dhee
11e81bd3-0856-0c62-9852-a0369fe50396,olivia-o-brien,Olivia O’Brien
11e81bbe-c644-8312-bc0a-a0369fe50396,jon-batiste,Jon Batiste
11e81bcd-4cac-c000-bfa9-a0369fe50396,bruno-martini,Bruno Martini
11e81bbf-9c2c-aa5e-8744-a0369fe50396,angus-julia-stone,Angus & Julia Stone
11e81bcd-57c4-9468-8fe0-a0369fe50396,juhn,Juhn
11e81bd1-1b25-e85a-a5b0-a0369fe50396,el-komander,El Komander
11e81bc2-3994-5efc-bfd1-a0369fe50396,boyz-ii-men,Boyz II Men
11e81bd0-c8ec-722a-ba7d-a0369fe50396,carly-simon,Carly Simon
6ee6200e-b8d4-11e8-8e83-525400009efb,anson-seabra,Anson Seabra
11e81bc4-29b4-79c0-9bfc-a0369fe50396,la-roux,La Roux
11e81bc9-bba3-b1ca-94ae-a0369fe50396,neffex,Neffex
11e81bbd-56cb-8ba8-b7ca-a0369fe50396,bombay-jayashri,Bombay Jayashri
11e81bc7-f84f-dad8-b6aa-a0369fe50396,anuradha-paudwal,Anuradha Paudwal
11e81bca-4e96-0e7e-9c70-a0369fe50396,boza,Boza
bbfa32b4-c47c-11e8-874c-525400009efb,boza-2,Bozá
e9fffe19-2c0f-446d-a081-25fdae60cde2,nmixx,NMIXX
11e81bd1-7d28-caea-a5b4-a0369fe50396,mobb-deep,Mobb Deep
11e81bbd-be8f-489c-9732-a0369fe50396,kid-ink,Kid Ink
11e81bc3-485a-0486-ab31-a0369fe50396,gala,Gala
11e81bd1-065e-aac4-895d-a0369fe50396,jennifer-warnes,Jennifer Warnes
11e81bca-e952-7902-95ad-a0369fe50396,brandy-2,Brandy
11e81bbb-6686-a4e4-820e-a0369fe50396,iggy-pop,Iggy Pop
11e81bd1-c99c-c8e0-8ece-a0369fe50396,jacquees,Jacquees
11e81bc1-ef9b-0c06-9780-a0369fe50396,mark-morrison-1,Mark Morrison
11e81bc7-2053-f240-821d-a0369fe50396,arjun-kanungo,Arjun Kanungo
11e81bc0-ac07-f34c-9a6c-a0369fe50396,maisie-peters,Maisie Peters
11e81bce-38d2-8956-a374-a0369fe50396,gulzar,Gulzar
11e81bc2-492c-d128-90bf-a0369fe50396,declan-mckenna,Declan McKenna
11e81bca-91dd-f49e-84ed-a0369fe50396,little-big-town,Little Big Town
11e81bcd-7feb-fb3e-a724-a0369fe50396,pnb-rock,PnB Rock
11e81bbe-e2d4-f8d6-ac09-a0369fe50396,buffalo-springfield,Buffalo Springfield
7a8fb674-f52c-11e8-8c91-549f35161576,aaron-may,Aaron May
11e81bc2-7dd3-3764-ac69-a0369fe50396,la-maquinaria-nortena,La Maquinaria Norteña
11e81bbe-e341-171e-a3ec-a0369fe50396,lifehouse,Lifehouse
11e81bd1-a540-cbae-9946-a0369fe50396,lucas-steve,Lucas & Steve
c628d0f3-6548-4c09-8de1-8ce245a28cfc,dj-glenner-1,DJ Glenner
11e81bc3-c342-0c7a-a1e1-a0369fe50396,natalie-imbruglia,Natalie Imbruglia
11e83fe6-7ea3-0366-b194-aa1c026db3d8,hitmaker,Hitmaker
11e81bd2-f72f-ff60-90d4-a0369fe50396,aj-tracey,AJ Tracey
93c48736-a428-4e39-aeac-29d4c7196ade,polo-gonzalez,Polo Gonzalez
9968db8a-c1be-11e8-9940-525400009efb,abraham-vazquez,Abraham Vazquez
11e81bc7-86f1-3b98-8e41-a0369fe50396,yo-yo-ma,Yo-Yo Ma
11e83feb-1535-c774-8263-aa1c026db3d8,phontana,Phontana
11e83fe5-f777-3b50-81a0-aa1c026db3d8,juicy-luicy,Juicy Luicy
11e81bca-ff25-4070-b52e-a0369fe50396,yebba,YEBBA
11e81bce-532c-a912-9beb-a0369fe50396,yuri-9,Yuri
11e81bc8-b359-a390-a4ff-a0369fe50396,reo-speedwagon,REO Speedwagon
11e81bc8-bf10-5af8-ad36-a0369fe50396,mazzy-star,Mazzy Star
11e81bc8-8dc5-66aa-ac0d-a0369fe50396,howard-shore,Howard Shore
b3f3cecd-2609-4e9e-880f-b47ea00697ee,dybbukk,Dybbukk
11e81bbe-20a8-61f8-a2cc-a0369fe50396,volbeat,Volbeat
11e81bca-5fdb-f752-aab1-a0369fe50396,steppenwolf,Steppenwolf
bd085566-ce93-4c7e-8bf4-82fe01bfbea4,felipe-e-rodrigo,Felipe e Rodrigo
11e81bca-9a15-0a8a-afce-a0369fe50396,jamie-foxx,Jamie Foxx
11e81bc9-012b-3b60-93f1-a0369fe50396,salim-merchant,Salim Merchant
11e81bce-3cdf-bab4-9cd7-a0369fe50396,extreme-1,Extreme
11e81bbe-39b9-43d8-a722-a0369fe50396,bonez-mc,Bonez MC
11e81bbd-6d50-ebb6-86aa-a0369fe50396,john-williams-4,John Williams
11e81bc3-f867-333a-b5f9-a0369fe50396,conor-maynard,Conor Maynard
11e81bd2-5d17-815a-90eb-a0369fe50396,frankie-ruiz,Frankie Ruiz
1b5bcdaa-7948-11e9-bd06-e4434b2a4898,kadu-martins,Kadu Martins
11e81bca-1902-73f6-aae7-a0369fe50396,robin-thicke,Robin Thicke
11e81bc6-fcac-4c02-bb29-a0369fe50396,the-hollies,The Hollies
11e81bbb-e7cd-1858-9054-a0369fe50396,rob-zombie,Rob Zombie
11e81bc8-df58-bd8c-bbc3-a0369fe50396,last-child,Last Child
11e81bc2-f079-5c80-9691-a0369fe50396,la-mosca-tse-tse,La Mosca Tsé-Tsé
1b052838-2e02-11e9-924f-801844edfa71,sachet-parampara,Sachet-Parampara
11e81bbe-6356-cf30-9c9b-a0369fe50396,a-tribe-called-quest,A Tribe Called Quest
11e81bc7-1681-a5a0-8880-a0369fe50396,damian-marley,Damian Marley
11e81bbc-3b06-b6aa-b18a-a0369fe50396,vundabar,Vundabar
11e81bbe-d064-0a5c-8cd8-a0369fe50396,craig-david,Craig David
11e81bbd-3813-fcd6-8244-a0369fe50396,nusrat-fateh-ali-khan,Nusrat Fateh Ali Khan
9716c908-7566-11e9-a1f2-e4434b2a4898,teddy-swims,Teddy Swims
11e81bc0-4fbf-fb20-8b8a-a0369fe50396,natalie-cole,Natalie Cole
11e81bc2-450c-3520-873e-a0369fe50396,don-henley,Don Henley
11e81bbc-85bc-b500-a6a9-a0369fe50396,eddie-santiago,Eddie Santiago
11e81bc8-202b-1dec-ac55-a0369fe50396,caifanes,Caifanes
34358730-eb2b-11e9-ae9b-e4434b2a4898,corbal,CORBAL
11e81bbd-bf47-b1fc-aad4-a0369fe50396,cochise,Cochise
11e81bc8-36f3-9090-8a60-a0369fe50396,high-school-musical-cast,High School Musical Cast
1c790e79-31bd-4173-b29d-c4d0f902ceee,reidenshi,reidenshi
11e81bca-aa4a-7976-ab3d-a0369fe50396,tujamo,Tujamo
67c415ca-a31f-11e9-bd08-e4434b2a4898,nate-smith-8,Nate Smith
11e81bbc-b319-c3b2-83c8-a0369fe50396,sanam,Sanam
11e81bbc-037d-b7ce-9360-a0369fe50396,lilly-wood-the-prick,Lilly Wood & The Prick
11e81bc9-dddf-210c-a4e8-a0369fe50396,crystal-castles,Crystal Castles
11e83fe0-c3c8-0618-b849-a0369fe50396,pyotr-ilyich-tchaikovsky,Pyotr Ilyich Tchaikovsky
11e83fe9-ba84-a5bc-99ec-a0369fe50396,suki-waterhouse,Suki Waterhouse
11e81bc8-6786-ee1e-8715-a0369fe50396,gnash,gnash
11e81bd1-6f2c-c1a8-b0f2-a0369fe50396,a-day-to-remember,A Day to Remember
11e81bcd-b966-4392-b28f-a0369fe50396,tom-morello,Tom Morello
7d00b286-b8ce-11e8-bf00-525400009efb,taeyang-3,TAEYANG
11e81bc2-7973-d304-bf90-a0369fe50396,tom-jones,Tom Jones
11e81bc0-168b-88f6-a4c4-a0369fe50396,judas-priest,Judas Priest
2b79c524-01fc-11ea-ae2f-801844ee83a6,gminxr,Gminxr
7c3ebca4-c368-11e8-a185-525400009efb,tyler-hubbard-1,Tyler Hubbard
11e83fe5-619f-b1f2-8a0d-a0369fe50396,los-plebes-del-rancho-de-ariel-camacho,Los Plebes del Rancho de Ariel Camacho
11e81bc7-fcd5-2d88-b8f0-a0369fe50396,mabel-matiz,Mabel Matiz
11e81bc9-6e3e-5386-90e7-a0369fe50396,nicky-romero,Nicky Romero
22f2c30c-b1ec-4511-a2da-318a09d9fedc,tornillo-2,Tornillo
11e81bc1-dc8b-28f8-bbbb-a0369fe50396,juicy-j,Juicy J
11e88ac5-f8a1-4d4c-b0a6-c81f66c9b203,c-r-o,C.R.O
11e81bca-0908-178a-a224-a0369fe50396,george-benson,George Benson
4dec7976-9c71-4cce-ab01-7714345df785,morray,Morray
cf26a468-b8f5-11e8-801f-525400009efb,lagos-1,Lagos
238d4c4e-a9f7-11e9-8050-549f35141000,lagos-5,LAGOS
5b2850ae-35a7-4fbd-accf-664ed8bc7880,jawsh-685,Jawsh 685
11e81bd2-0cc0-987c-a046-a0369fe50396,alvaro-diaz,Álvaro Díaz
11e81bd0-963f-08ba-9274-a0369fe50396,mecano-1,Mecano
11e81bc0-a594-9ea2-98c1-a0369fe50396,haley-reinhart,Haley Reinhart
11e81bd2-85a3-81f0-a9fe-a0369fe50396,jordin-sparks,Jordin Sparks
11e83fe5-4a4d-f6f8-9a66-a0369fe50396,chance-pena-1,Chance Peña
1c53996a-f953-11e8-9b9a-00163ec5a2fb,jaden-1,Jaden
0ddcd067-54eb-4bd6-ba93-556542bf5fcf,supernova-ent,Supernova Ent
11e81bce-1e27-db6a-89dc-a0369fe50396,seal,Seal
11e81bc4-039b-9160-a704-a0369fe50396,r-city,R. City
11e81bc7-5979-6eec-ae53-a0369fe50396,lil-kim,Lil’ Kim
11e81bd2-b6be-2308-8255-a0369fe50396,turma-do-pagode,Turma do Pagode
11e81bd1-1134-0af2-9263-a0369fe50396,the-chicks-1,The Chicks
43b3d96a-5232-11e9-8263-549f35161576,arrdee,ArrDee
8f2fbc72-93ca-11e9-9346-549f35141000,neoni,Neoni
11e81bc3-ed9b-7ef2-8905-a0369fe50396,la-k-onga,La K'onga
11e81bce-7c22-0aec-9b2c-a0369fe50396,sofia-carson,Sofia Carson
bc91ccf2-048a-11e9-9d69-549f35141000,david-kushner,David Kushner
11e81bc8-3a4b-db3a-878e-a0369fe50396,meat-loaf,Meat Loaf
11e81bd3-2df9-b5b8-814b-a0369fe50396,four-tops,Four Tops
11e83fe8-c501-27f0-aab7-a0369fe50396,erik-satie-1,Erik Satie
11e81bc9-74bb-d04e-9fc8-a0369fe50396,glee-cast,Glee Cast
11e81bcd-d15b-4704-b326-a0369fe50396,fletcher-3,FLETCHER
11e81bcc-a6dc-49e8-a252-a0369fe50396,headie-one,Headie One
11e81bbc-4630-29ee-850f-a0369fe50396,godsmack,Godsmack
11e81bd1-4d20-c258-b75b-a0369fe50396,lil-tracy,Lil Tracy
11e81bc7-d2ba-0f5a-b3d7-a0369fe50396,frankie-valli,Frankie Valli
2358303e-b7fb-11e8-9279-525400009efb,blueface,Blueface
11e81bc1-c935-a314-ab7c-a0369fe50396,mandy-moore,Mandy Moore
11e81bc4-2d6d-7ec2-b706-a0369fe50396,lil-skies,Lil Skies
d48ec515-8e91-43b1-a32a-3a6639332e3f,la-t-y-la-m,La T y La M
11e81bcd-c8de-0404-bb40-a0369fe50396,garry-sandhu,Garry Sandhu
11e81bbd-c72f-1586-8b21-a0369fe50396,josh-turner,Josh Turner
8e1f7baa-b8d4-11e8-8f1e-525400009efb,pretenders-1,Pretenders
23d2f36a-dbe5-11e8-84fb-549f35141000,hindia,Hindia
11e81bcb-72b9-f5bc-a12e-a0369fe50396,the-proclaimers,The Proclaimers
35b73916-c1a4-11e8-9811-525400009efb,javed-mohsin-1,Javed - Mohsin
11e81bc6-9ea6-779a-a751-a0369fe50396,bruno-major,Bruno Major
11e81bc8-0e6b-41f4-bcb0-a0369fe50396,michael-sembello,Michael Sembello
11e81bc3-50d8-4b9a-a443-a0369fe50396,max-richter,Max Richter
11e81bc8-cb11-1c0c-a1f6-a0369fe50396,jelly-roll,Jelly Roll
11e81bbc-414d-3318-8291-a0369fe50396,paolo-nutini,Paolo Nutini
11e81bd0-5d29-e68a-b594-a0369fe50396,greta-van-fleet,Greta Van Fleet
11e81bc7-be60-d200-87a0-a0369fe50396,alejandra-guzman,Alejandra Guzmán
11e81bd1-8b5d-d5ce-b69a-a0369fe50396,trinix,Trinix
11e81bd1-ec34-e838-beec-a0369fe50396,estelle-1,Estelle
11e83fec-bfca-1554-8d49-aa1c026db3d8,andmesh,Andmesh
83e4c359-f54f-45ab-bd39-ca52342f8779,mc-menor-sg,MC MENOR SG
11e81bc3-3e8a-bef0-806a-a0369fe50396,the-human-league,The Human League
11e81bbf-07fb-77d4-ad8b-a0369fe50396,nancy-sinatra,Nancy Sinatra
11e81bba-5a36-9a60-b5f0-a0369fe50396,dardan,Dardan
11e83fe0-de98-9b10-a9b1-a0369fe50396,chimbala,Chimbala
11e81bd2-4f10-b86a-b56a-a0369fe50396,abraham-mateo,Abraham Mateo
4bcca920-427d-11e9-8830-549f35161576,flo-milli,Flo Milli
11e81bc0-a342-2af2-bd75-a0369fe50396,the-rare-occasions,The Rare Occasions
11e81bc3-27b0-49ac-93f9-a0369fe50396,edward-sharpe-and-the-magnetic-zeros,Edward Sharpe and the Magnetic Zeros
11e81bd0-6866-da58-9718-a0369fe50396,elefante-1,Elefante
11e83feb-d757-cac8-a87a-aa1c026db3d8,neto-pena,Neto Peña
b41143a4-cb32-11e9-914d-549f35141000,love-funk,Love Funk
11e81bce-94f7-10f8-bbc2-a0369fe50396,sonder-2,Sonder
fb61a626-5324-11e9-979e-549f35161576,pooh-shiesty,Pooh Shiesty
11e81bd1-14eb-94b2-bba6-a0369fe50396,dexys-midnight-runners,Dexys Midnight Runners
11e81bcc-cac9-f1de-aa50-a0369fe50396,ali-sethi,Ali Sethi
11e81bbe-fb07-3d9c-ab6d-a0369fe50396,miky-woodz,Miky Woodz
6c61eed4-d13e-45fe-87f9-26b265d27670,the-blessed-madonna,The Blessed Madonna
11e81bc1-0d68-8bc4-ac87-a0369fe50396,younotus,YOUNOTUS
11e81bc6-b9bf-42e6-9757-a0369fe50396,dean-martin,Dean Martin
11e81bca-53df-3d7e-82cd-a0369fe50396,christopher-cross,Christopher Cross
11e83fe3-be98-d6a6-af7d-a0369fe50396,ravi-basrur,Ravi Basrur
11e81bd2-45ab-f514-831d-a0369fe50396,hugh-jackman,Hugh Jackman
11e81bcd-e9d4-9eca-b928-a0369fe50396,warren-g,Warren G
11e81bc8-4311-6c62-b54d-a0369fe50396,twocolors,Twocolors
11e83feb-6a81-7048-a601-aa1c026db3d8,pablo-chill-e,Pablo Chill-E
11e81bd2-8efd-ff64-aae0-a0369fe50396,gue-pequeno,Guè Pequeno
11e81bbb-3eed-bbe8-bd08-a0369fe50396,moti,MOTi
11e81bd0-cb2c-c01c-b37a-a0369fe50396,mxmtoon,mxmtoon
11e81bcc-9174-fa78-9063-a0369fe50396,fatboy-slim,Fatboy Slim
e2aff3d0-c48b-11e8-9f8a-525400009efb,naeleck,Naeleck
11e81bd1-78ed-e5be-a588-a0369fe50396,bryce-vine,Bryce Vine
11e81bc6-e37e-5d6a-b0c9-a0369fe50396,ivy-queen,Ivy Queen
11e81bc1-58e7-b318-a202-a0369fe50396,lizot,Lizot
11e83fea-987d-5f30-839e-a0369fe50396,ben-ben,Ben&Ben
11e81bc8-238e-f666-bee8-a0369fe50396,jerry-rivera,Jerry Rivera
11e81bbf-6e88-e9f0-8afb-a0369fe50396,aloe-blacc,Aloe Blacc
11e81bbb-0477-60cc-8494-a0369fe50396,daniel-hope,Daniel Hope
11e81bca-9776-fb26-940a-a0369fe50396,deepend-1,Deepend
31860030-f58d-11e8-8f4a-549f35141000,kaash-paige,Kaash Paige
11e81bba-4cc9-5f7a-8462-a0369fe50396,camelphat,CamelPhat
a0ac5ac2-10d1-11e9-b3b5-549f35161576,stebin-ben,Stebin Ben
e91be720-c471-11e8-9fb1-525400009efb,aruma-2,aruma
11e81bbc-fd2f-7d70-a6f4-a0369fe50396,yves-v,Yves V
11e83fe5-7af4-ace8-9138-a0369fe50396,nanpa-basico,Nanpa Básico
11e81bca-0225-695e-a814-a0369fe50396,kelis,Kelis
11e81bbf-9cfa-355a-8b56-a0369fe50396,lupe-fiasco,Lupe Fiasco
11e81bbe-f755-db86-9b95-a0369fe50396,vengaboys,Vengaboys
6a02befe-2d31-11e9-88da-549f35141000,stephanie-beatriz,Stephanie Beatriz
11e81bca-6d3b-07da-8c1b-a0369fe50396,t-a-t-u,t.A.T.u.
11e81bbf-a7b4-05fc-a0f5-a0369fe50396,duelo-1,Duelo
11e81bbe-1cb1-3ea8-b23e-a0369fe50396,vanessa-carlton,Vanessa Carlton
11e81bba-cd05-933e-937f-a0369fe50396,aastha-gill,Aastha Gill
11e81bd1-5004-8b44-9f27-a0369fe50396,walk-off-the-earth,Walk Off the Earth
11e81bc0-8ecc-e27e-b42e-a0369fe50396,keala-settle,Keala Settle
11e81bba-a1a0-df00-b4b7-a0369fe50396,yo-gotti,Yo Gotti
11e81bbf-41e7-b296-87c8-a0369fe50396,current-joys,Current Joys
11e81bd1-a73c-0f5e-b686-a0369fe50396,cream-4,Cream
f4da0648-d0f8-11e9-9069-549f35161576,taya-9,TAYA
11e81bba-aa32-ed20-8ec6-a0369fe50396,rachel-platten,Rachel Platten
11e81bbc-db5c-de54-b94b-a0369fe50396,hamza,Hamza
11e81bca-66d8-4aba-be54-a0369fe50396,third-eye-blind,Third Eye Blind
11e83fec-ae88-517a-bc80-aa1c026db3d8,vegedream,Vegedream
11e81bc1-d79e-58ce-84f7-a0369fe50396,t3r-elemento,T3R Elemento
11e81bc0-dc6c-c09e-941c-a0369fe50396,yovie-widianto,Yovie Widianto
11e81bbf-c045-d3ca-a30d-a0369fe50396,motorhead,Motörhead
7121d66c-b06c-44e0-957b-878c0cddf2b7,silambarasan-tr,Silambarasan TR
fa96a43a-c611-11e8-a49f-549f35141000,baby-gang,Baby Gang
3afa3b1b-9d22-4aee-ab68-5c3b61de89a3,keisya-levronka,Keisya Levronka
0a02bff2-c74e-11e8-b18b-549f35141000,kenny-beats,Kenny Beats
11e8a7a8-e1fd-cb38-8eff-525400009efb,reyli-barba,Reyli Barba
11e83fee-9761-355a-8f16-aa1c026db3d8,the-greatest-showman-ensemble,The Greatest Showman Ensemble
6705f87a-6232-4ce2-83ba-dea454e95e44,jessie-murph,Jessie Murph
11e83fe6-3132-3de0-b2f7-a0369fe50396,tobi-lou,tobi lou
11e81bc2-7725-9ccc-b9e3-a0369fe50396,ferrugem,Ferrugem
11e83fe2-0d4a-c1b2-84ee-aa1c026db3d8,parker-mccollum,Parker McCollum
11e81bc3-7ee8-3626-90c2-a0369fe50396,john-travolta,John Travolta
11e81bc9-43e8-574e-ba59-a0369fe50396,mc-davo,MC Davo
29ec0f7c-c3c4-11e8-9fe6-525400009efb,javiielo,Javiielo
11e81bc3-f595-7572-858f-a0369fe50396,mrs-green-apple,Mrs.GREEN APPLE
7b4af14c-c943-488c-969e-08065b6ba74b,ari-abdul,Ari Abdul
11e81bc7-42cc-b7d0-bdce-a0369fe50396,city-girls,City Girls
faf644b9-01b5-4bbf-b5fe-0b15644ad90b,lil-jon-the-east-side-boyz-20,Lil Jon & The East Side Boyz
11e81bc6-8928-1176-a51b-a0369fe50396,mc-kevinho,MC Kevinho
11e83fe2-62d7-c576-9b32-a0369fe50396,delacruz,Delacruz
11e81bbd-a96b-db56-bc24-a0369fe50396,armand-van-helden,Armand van Helden
11e81bc7-4caa-ec72-869d-a0369fe50396,barbra-streisand,Barbra Streisand
11e81bd3-08c6-2e70-b476-a0369fe50396,chvrches,CHVRCHES
11e81bd1-8f5f-af6c-a98f-a0369fe50396,cro-3,Cro
5b5a1264-c605-11e8-a842-549f35141000,vulgo-fk,Vulgo FK
11e81bd1-82f5-8f58-b1d5-a0369fe50396,k-391,K-391
11e81bbc-b492-c5b8-b4b7-a0369fe50396,aimer,Aimer
0a6922a5-661b-42a3-a32a-c861260e0b6b,zahrah-s-khan,Zahrah S Khan
11e83fee-3435-894a-bc16-aa1c026db3d8,bin,BIN
11e81bce-396d-709c-bbd6-a0369fe50396,ella-fitzgerald,Ella Fitzgerald
11e81bc9-ad4b-b852-b6cc-a0369fe50396,diego-verdaguer,Diego Verdaguer
11e81bba-b70d-5d8c-8ad8-a0369fe50396,kiana-lede,Kiana Lede
11e81bc9-5cd5-d2b8-9a5b-a0369fe50396,quinn-xcii,Quinn XCII
11e81bcd-086d-b48a-adbd-a0369fe50396,pericles-1,Péricles
11e81bc9-5fd7-56b2-8a7c-a0369fe50396,the-cinematic-orchestra,The Cinematic Orchestra
11e81bca-d60d-52d6-9234-a0369fe50396,sujatha,Sujatha
11e81bcc-9756-0edc-bf09-a0369fe50396,billy-ocean,Billy Ocean
11e81bbe-bde6-8850-bd6e-a0369fe50396,mike-will-made-it,Mike WiLL Made-It
f5e7004a-8468-11e9-9c85-e4434b16cb7a,kim-loaiza,Kim Loaiza
11e81bc3-63aa-e336-b373-a0369fe50396,james-morrison,James Morrison
11e83fe5-c9ed-ee2c-adff-aa1c026db3d8,vishal-chandrashekhar,Vishal Chandrashekhar
11e81bc3-26a9-d1e0-97a5-a0369fe50396,the-righteous-brothers,The Righteous Brothers
11e81bc6-f05a-bf10-b8c6-a0369fe50396,royal-philharmonic-orchestra,Royal Philharmonic Orchestra
11e81bc3-e079-3aa2-8c70-a0369fe50396,nena,Nena
11e81bc1-99cb-7680-bd5b-a0369fe50396,chaka-khan,Chaka Khan
11e81bbd-12f2-92be-898c-a0369fe50396,michael-kiwanuka,Michael Kiwanuka
11e81bbb-fcff-30e4-99a6-a0369fe50396,sezen-aksu,Sezen Aksu
11e8ab28-73e7-a816-ad32-525400009efb,mijares,Mijares
11e81bcb-8608-dfa2-809d-a0369fe50396,vijay-yesudas,Vijay Yesudas
ff9c7692-cbf8-11e9-8cbb-549f35141000,lvbel-c5,Lvbel C5
11e81bbf-c906-ffc0-9217-a0369fe50396,guilherme-santiago,Guilherme & Santiago
11e81bc9-e63f-dc2e-9c14-a0369fe50396,gloria-groove,Gloria Groove
11e81bc6-cb82-7fde-bd04-a0369fe50396,alexandra-stan,Alexandra Stan
587a32ab-bd2a-4151-8f57-35fab0e1ed8d,shae-gill,Shae Gill
b3280f65-a293-4276-aea2-feb07919ef1c,awdella,Awdella
043fe4bc-eefb-11e8-9e4f-549f35141000,villano-antillano,Villano Antillano
11e81bd2-3139-9956-8236-a0369fe50396,madcon,Madcon
29057dc6-836f-11e9-87f6-549f35141000,uzi-18,UZI
11e81bc3-5f62-3928-8dd7-a0369fe50396,sg-lewis,SG Lewis
11e81bc1-b5b1-725a-9458-a0369fe50396,brad-paisley,Brad Paisley
11e81bc8-3251-22dc-8031-a0369fe50396,cedric-gervais,Cedric Gervais
11e81bbc-aceb-46d2-8f2f-a0369fe50396,mohammed-rafi,Mohammed Rafi
11e81bc7-e4a1-cdfc-bbbf-a0369fe50396,thin-lizzy,Thin Lizzy
11e81bbd-d3fd-331a-b8e3-a0369fe50396,shiva,Shiva
11e81bc9-95b6-3a64-8f63-a0369fe50396,gipsy-kings,Gipsy Kings
11e81bd2-ae8e-5fa4-b180-a0369fe50396,hollywood-undead,Hollywood Undead
11e81bc8-1b61-c0c2-93bf-a0369fe50396,blue-oyster-cult,Blue Öyster Cult
c8dc96f0-4669-11ea-b3a4-549f35141000,ghostface-playa,Ghostface Playa
11e81bd0-cf83-04aa-b950-a0369fe50396,george-henrique-rodrigo,George Henrique & Rodrigo
11e81bbc-950d-ed58-bc3c-a0369fe50396,a-great-big-world,A Great Big World
11e81bc3-70b2-3b10-ae37-a0369fe50396,night-lovell,Night Lovell
90d613dc-b8ce-11e8-80d8-525400009efb,a-trak-2,A-Trak
11e81bbf-a446-f334-a1a5-a0369fe50396,los-invasores-de-nuevo-leon,Los Invasores de Nuevo León
11e81bd2-5be2-9676-b1ff-a0369fe50396,alex-g-2,Alex G
